QUOTE_DATE,EXPIRE_DATE,STRIKE,UNDERLYING_LAST,DTE,BID,ASK,MID,option_type,spread,rel_spread,moneyness,T,dte_bucket,contract_id
2026-01-05,2026-10-16,7375.0,6902.05,284,221.2,227.6,224.4,call,6.400000000000006,0.02852049910873443,1.0685231199426257,0.7780821917808219,9m_12m,2026-01-05|2026-10-16|call|7375.0
2026-01-05,2026-10-16,7425.0,6902.05,284,200.0,206.3,203.15,call,6.300000000000011,0.03101156780703919,1.0757673444846096,0.7780821917808219,9m_12m,2026-01-05|2026-10-16|call|7425.0
2026-01-05,2026-10-16,7475.0,6902.05,284,180.3,186.4,183.35,call,6.099999999999994,0.033269702754295034,1.0830115690265936,0.7780821917808219,9m_12m,2026-01-05|2026-10-16|call|7475.0
2026-01-05,2026-10-16,7525.0,6902.05,284,162.0,168.1,165.05,call,6.099999999999994,0.036958497425022684,1.0902557935685775,0.7780821917808219,9m_12m,2026-01-05|2026-10-16|call|7525.0
2026-01-05,2026-10-16,7575.0,6902.05,284,145.2,151.1,148.14999999999998,call,5.900000000000006,0.039824502193722626,1.0975000181105614,0.7780821917808219,9m_12m,2026-01-05|2026-10-16|call|7575.0
2026-01-05,2026-10-16,7600.0,6902.05,284,137.3,143.2,140.25,call,5.899999999999977,0.042067736185383085,1.1011221303815533,0.7780821917808219,9m_12m,2026-01-05|2026-10-16|call|7600.0
2026-01-05,2026-10-16,7625.0,6902.05,284,129.8,135.6,132.7,call,5.799999999999983,0.043707611152976514,1.1047442426525453,0.7780821917808219,9m_12m,2026-01-05|2026-10-16|call|7625.0
2026-01-05,2026-10-16,7675.0,6902.05,284,115.7,121.3,118.5,call,5.599999999999994,0.047257383966244675,1.111988467194529,0.7780821917808219,9m_12m,2026-01-05|2026-10-16|call|7675.0
2026-01-05,2026-10-16,7725.0,6902.05,284,102.9,108.4,105.65,call,5.5,0.05205868433506862,1.119232691736513,0.7780821917808219,9m_12m,2026-01-05|2026-10-16|call|7725.0
2026-01-05,2026-10-16,7750.0,6902.05,284,97.0,102.4,99.7,call,5.400000000000006,0.054162487462387214,1.122854804007505,0.7780821917808219,9m_12m,2026-01-05|2026-10-16|call|7750.0
2026-01-05,2026-10-16,7775.0,6902.05,284,91.4,96.7,94.05,call,5.299999999999997,0.056353003721424745,1.1264769162784969,0.7780821917808219,9m_12m,2026-01-05|2026-10-16|call|7775.0
2026-01-05,2026-10-16,7850.0,6902.05,284,76.1,81.2,78.65,call,5.1000000000000085,0.06484424666242858,1.1373432530914729,0.7780821917808219,9m_12m,2026-01-05|2026-10-16|call|7850.0
2026-01-05,2026-10-16,7900.0,6902.05,284,67.3,72.2,69.75,call,4.900000000000006,0.07025089605734776,1.1445874776334568,0.7780821917808219,9m_12m,2026-01-05|2026-10-16|call|7900.0
2026-01-05,2026-11-20,5875.0,6902.05,319,1284.9,1332.8,1308.85,call,47.899999999999864,0.03659701264468798,0.8511963836831086,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|5875.0
2026-01-05,2026-11-20,5950.0,6902.05,319,1215.4,1276.4,1245.9,call,61.0,0.04896059073761939,0.8620627204960845,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|5950.0
2026-01-05,2026-11-20,5975.0,6902.05,319,1194.7,1255.9,1225.3000000000002,call,61.200000000000045,0.04994695176691426,0.8656848327670764,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|5975.0
2026-01-05,2026-11-20,6050.0,6902.05,319,1133.0,1194.8,1163.9,call,61.799999999999955,0.05309734513274332,0.8765511695800523,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|6050.0
2026-01-05,2026-11-20,6100.0,6902.05,319,1093.2,1154.5,1123.85,call,61.299999999999955,0.05454464563776301,0.8837953941220362,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|6100.0
2026-01-05,2026-11-20,6125.0,6902.05,319,1073.3,1134.5,1103.9,call,61.200000000000045,0.0554398043301024,0.8874175063930282,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|6125.0
2026-01-05,2026-11-20,6175.0,6902.05,319,1043.3,1085.5,1064.4,call,42.200000000000045,0.03964674934235254,0.894661730935012,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|6175.0
2026-01-05,2026-11-20,6200.0,6902.05,319,1024.3,1065.0,1044.65,call,40.700000000000045,0.038960417364667634,0.898283843206004,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|6200.0
2026-01-05,2026-11-20,6225.0,6902.05,319,995.9,1054.2,1025.05,call,58.30000000000007,0.056875274376859734,0.9019059554769959,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|6225.0
2026-01-05,2026-11-20,6250.0,6902.05,319,985.2,1025.7,1005.45,call,40.5,0.040280471430702666,0.9055280677479879,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|6250.0
2026-01-05,2026-11-20,6300.0,6902.05,319,946.4,986.9,966.65,call,40.5,0.0418972740909326,0.9127722922899718,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|6300.0
2026-01-05,2026-11-20,6325.0,6902.05,319,926.8,968.0,947.4,call,41.200000000000045,0.04348743930757869,0.9163944045609638,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|6325.0
2026-01-05,2026-11-20,6375.0,6902.05,319,880.6,938.9,909.75,call,58.299999999999955,0.06408353943391036,0.9236386291029477,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|6375.0
2026-01-05,2026-11-20,6425.0,6902.05,319,850.8,891.8,871.3,call,41.0,0.04705612303454608,0.9308828536449315,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|6425.0
2026-01-05,2026-11-20,6450.0,6902.05,319,832.4,872.8,852.5999999999999,call,40.39999999999998,0.04738447102979121,0.9345049659159235,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|6450.0
2026-01-05,2026-11-20,6500.0,6902.05,319,807.6,817.8,812.7,call,10.199999999999932,0.012550756736803163,0.9417491904579074,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|6500.0
2026-01-05,2026-11-20,6550.0,6902.05,319,758.4,797.2,777.8,call,38.80000000000007,0.0498842890203138,0.9489934149998913,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|6550.0
2026-01-05,2026-11-20,6600.0,6902.05,319,733.8,743.9,738.8499999999999,call,10.100000000000023,0.01366989240035193,0.9562376395418752,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|6600.0
2026-01-05,2026-11-20,6625.0,6902.05,319,715.7,725.8,720.75,call,10.099999999999909,0.014013180714533346,0.9598597518128672,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|6625.0
2026-01-05,2026-11-20,6675.0,6902.05,319,679.7,689.9,684.8,call,10.199999999999932,0.014894859813084013,0.9671039763548511,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|6675.0
2026-01-05,2026-11-20,6700.0,6902.05,319,661.9,672.1,667.0,call,10.200000000000045,0.015292353823088524,0.970726088625843,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|6700.0
2026-01-05,2026-11-20,6725.0,6902.05,319,644.3,654.4,649.3499999999999,call,10.100000000000023,0.015554015554015591,0.9743482008968349,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|6725.0
2026-01-05,2026-11-20,6775.0,6902.05,319,611.2,618.4,614.8,call,7.199999999999932,0.011711125569290716,0.9815924254388189,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|6775.0
2026-01-05,2026-11-20,6800.0,6902.05,319,594.0,601.2,597.6,call,7.2000000000000455,0.012048192771084413,0.9852145377098108,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|6800.0
2026-01-05,2026-11-20,6825.0,6902.05,319,576.9,584.2,580.55,call,7.300000000000068,0.012574283007493013,0.9888366499808028,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|6825.0
2026-01-05,2026-11-20,6850.0,6902.05,319,560.1,567.3,563.7,call,7.199999999999932,0.012772751463544316,0.9924587622517947,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|6850.0
2026-01-05,2026-11-20,6875.0,6902.05,319,543.4,550.6,547.0,call,7.2000000000000455,0.013162705667276134,0.9960808745227867,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|6875.0
2026-01-05,2026-11-20,6900.0,6902.05,319,526.9,534.1,530.5,call,7.2000000000000455,0.013572101790763517,0.9997029867937787,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|6900.0
2026-01-05,2026-11-20,6925.0,6902.05,319,510.6,517.8,514.2,call,7.199999999999932,0.014002333722286915,1.0033250990647706,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|6925.0
2026-01-05,2026-11-20,6950.0,6902.05,319,494.5,501.7,498.1,call,7.199999999999989,0.014454928729170825,1.0069472113357625,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|6950.0
2026-01-05,2026-11-20,6975.0,6902.05,319,478.6,485.8,482.2000000000001,call,7.199999999999989,0.014931563666528385,1.0105693236067546,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|6975.0
2026-01-05,2026-11-20,7000.0,6902.05,319,462.9,470.1,466.5,call,7.2000000000000455,0.01543408360128627,1.0141914358777464,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7000.0
2026-01-05,2026-11-20,7025.0,6902.05,319,447.4,454.6,451.0,call,7.2000000000000455,0.015964523281596553,1.0178135481487385,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7025.0
2026-01-05,2026-11-20,7050.0,6902.05,319,432.2,439.4,435.8,call,7.199999999999989,0.01652134006424963,1.0214356604197303,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7050.0
2026-01-05,2026-11-20,7075.0,6902.05,319,417.2,424.3,420.75,call,7.100000000000023,0.016874628639334574,1.0250577726907224,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7075.0
2026-01-05,2026-11-20,7100.0,6902.05,319,402.4,409.5,405.95,call,7.100000000000023,0.017489838650080115,1.0286798849617143,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7100.0
2026-01-05,2026-11-20,7125.0,6902.05,319,387.8,394.9,391.35,call,7.099999999999966,0.018142327839529744,1.032301997232706,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7125.0
2026-01-05,2026-11-20,7150.0,6902.05,319,373.5,380.5,377.0,call,7.0,0.01856763925729443,1.0359241095036982,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7150.0
2026-01-05,2026-11-20,7175.0,6902.05,319,359.4,366.5,362.95,call,7.100000000000023,0.019561923129907764,1.03954622177469,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7175.0
2026-01-05,2026-11-20,7200.0,6902.05,319,345.6,352.7,349.15,call,7.099999999999966,0.02033509952742365,1.043168334045682,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7200.0
2026-01-05,2026-11-20,7225.0,6902.05,319,332.2,339.2,335.7,call,7.0,0.020851951146857315,1.046790446316674,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7225.0
2026-01-05,2026-11-20,7250.0,6902.05,319,319.1,326.0,322.55,call,6.899999999999977,0.02139203224306302,1.050412558587666,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7250.0
2026-01-05,2026-11-20,7275.0,6902.05,319,306.2,313.1,309.65,call,6.900000000000034,0.022283222993702678,1.0540346708586579,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7275.0
2026-01-05,2026-11-20,7300.0,6902.05,319,293.6,300.5,297.05,call,6.899999999999977,0.023228412725130373,1.05765678312965,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7300.0
2026-01-05,2026-11-20,7325.0,6902.05,319,281.4,288.3,284.85,call,6.900000000000034,0.02422327540810965,1.0612788954006418,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7325.0
2026-01-05,2026-11-20,7350.0,6902.05,319,269.4,276.3,272.85,call,6.900000000000034,0.025288620120945696,1.0649010076716339,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7350.0
2026-01-05,2026-11-20,7375.0,6902.05,319,257.8,264.6,261.20000000000005,call,6.800000000000011,0.026033690658499274,1.0685231199426257,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7375.0
2026-01-05,2026-11-20,7400.0,6902.05,319,246.5,253.2,249.85,call,6.699999999999989,0.02681608965379223,1.0721452322136176,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7400.0
2026-01-05,2026-11-20,7425.0,6902.05,319,235.5,242.2,238.85,call,6.699999999999989,0.028051078082478496,1.0757673444846096,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7425.0
2026-01-05,2026-11-20,7450.0,6902.05,319,224.8,231.5,228.15,call,6.699999999999989,0.029366644751260086,1.0793894567556015,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7450.0
2026-01-05,2026-11-20,7475.0,6902.05,319,214.5,221.1,217.8,call,6.599999999999994,0.030303030303030276,1.0830115690265936,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7475.0
2026-01-05,2026-11-20,7500.0,6902.05,319,204.5,211.0,207.75,call,6.5,0.031287605294825514,1.0866336812975854,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7500.0
2026-01-05,2026-11-20,7525.0,6902.05,319,194.8,201.3,198.05,call,6.5,0.03281999495077,1.0902557935685775,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7525.0
2026-01-05,2026-11-20,7550.0,6902.05,319,185.5,191.9,188.7,call,6.400000000000006,0.03391626921038689,1.0938779058395693,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7550.0
2026-01-05,2026-11-20,7575.0,6902.05,319,176.6,182.9,179.75,call,6.300000000000011,0.03504867872044513,1.0975000181105614,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7575.0
2026-01-05,2026-11-20,7600.0,6902.05,319,167.9,174.2,171.05,call,6.299999999999983,0.03683133586670554,1.1011221303815533,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7600.0
2026-01-05,2026-11-20,7625.0,6902.05,319,159.6,165.8,162.7,call,6.200000000000017,0.03810694529809476,1.1047442426525453,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7625.0
2026-01-05,2026-11-20,7650.0,6902.05,319,151.6,157.7,154.64999999999998,call,6.099999999999994,0.039443905593275104,1.1083663549235372,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7650.0
2026-01-05,2026-11-20,7675.0,6902.05,319,143.9,150.0,146.95,call,6.099999999999994,0.041510717931269106,1.111988467194529,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7675.0
2026-01-05,2026-11-20,7700.0,6902.05,319,136.6,142.6,139.6,call,6.0,0.042979942693409746,1.1156105794655211,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7700.0
2026-01-05,2026-11-20,7725.0,6902.05,319,129.5,135.4,132.45,call,5.900000000000006,0.04454511136277845,1.119232691736513,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7725.0
2026-01-05,2026-11-20,7750.0,6902.05,319,122.7,128.6,125.65,call,5.8999999999999915,0.04695582968563463,1.122854804007505,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7750.0
2026-01-05,2026-11-20,7775.0,6902.05,319,116.3,122.1,119.2,call,5.799999999999997,0.04865771812080535,1.1264769162784969,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7775.0
2026-01-05,2026-11-20,7850.0,6902.05,319,98.6,104.2,101.4,call,5.6000000000000085,0.05522682445759377,1.1373432530914729,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7850.0
2026-01-05,2026-11-20,7900.0,6902.05,319,88.2,93.6,90.9,call,5.3999999999999915,0.059405940594059306,1.1445874776334568,0.873972602739726,9m_12m,2026-01-05|2026-11-20|call|7900.0
2026-01-05,2026-12-18,5875.0,6902.05,347,1306.8,1352.5,1329.65,call,45.700000000000045,0.034369946978528215,0.8511963836831086,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|5875.0
2026-01-05,2026-12-18,5925.0,6902.05,347,1265.6,1311.5,1288.55,call,45.90000000000009,0.035621434946257496,0.8584406082250925,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|5925.0
2026-01-05,2026-12-18,5950.0,6902.05,347,1245.1,1291.0,1268.05,call,45.90000000000009,0.03619731083159189,0.8620627204960845,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|5950.0
2026-01-05,2026-12-18,5975.0,6902.05,347,1224.7,1270.7,1247.7,call,46.0,0.03686783681974833,0.8656848327670764,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|5975.0
2026-01-05,2026-12-18,6025.0,6902.05,347,1184.0,1230.3,1207.15,call,46.299999999999955,0.0383548026343039,0.8729290573090603,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|6025.0
2026-01-05,2026-12-18,6075.0,6902.05,347,1144.4,1190.2,1167.3000000000002,call,45.799999999999955,0.039235843399297476,0.8801732818510443,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|6075.0
2026-01-05,2026-12-18,6100.0,6902.05,347,1141.9,1153.2,1147.5500000000002,call,11.299999999999955,0.009847065487342559,0.8837953941220362,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|6100.0
2026-01-05,2026-12-18,6150.0,6902.05,347,1083.8,1130.6,1107.1999999999998,call,46.799999999999955,0.0422687861271676,0.89103961866402,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|6150.0
2026-01-05,2026-12-18,6200.0,6902.05,347,1062.8,1073.9,1068.35,call,11.100000000000136,0.010389853512425832,0.898283843206004,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|6200.0
2026-01-05,2026-12-18,6250.0,6902.05,347,1005.2,1052.3,1028.75,call,47.09999999999991,0.045783718104495656,0.9055280677479879,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|6250.0
2026-01-05,2026-12-18,6300.0,6902.05,347,985.1,996.0,990.55,call,10.899999999999977,0.011003987683610094,0.9127722922899718,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|6300.0
2026-01-05,2026-12-18,6350.0,6902.05,347,928.0,975.3,951.65,call,47.299999999999955,0.049703147165449435,0.9200165168319557,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|6350.0
2026-01-05,2026-12-18,6375.0,6902.05,347,908.9,956.4,932.65,call,47.5,0.05093014528494076,0.9236386291029477,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|6375.0
2026-01-05,2026-12-18,6425.0,6902.05,347,871.1,918.6,894.85,call,47.5,0.05308152204280047,0.9308828536449315,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|6425.0
2026-01-05,2026-12-18,6500.0,6902.05,347,834.4,844.6,839.5,call,10.200000000000045,0.012150089338892252,0.9417491904579074,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|6500.0
2026-01-05,2026-12-18,6550.0,6902.05,347,797.7,807.7,802.7,call,10.0,0.01245795440388688,0.9489934149998913,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|6550.0
2026-01-05,2026-12-18,6600.0,6902.05,347,761.4,771.3,766.3499999999999,call,9.899999999999977,0.012918379330593043,0.9562376395418752,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|6600.0
2026-01-05,2026-12-18,6650.0,6902.05,347,725.7,735.6,730.6500000000001,call,9.899999999999977,0.013549579141859955,0.9634818640838592,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|6650.0
2026-01-05,2026-12-18,6700.0,6902.05,347,690.4,699.9,695.15,call,9.5,0.01366611522692944,0.970726088625843,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|6700.0
2026-01-05,2026-12-18,6750.0,6902.05,347,657.1,663.8,660.45,call,6.699999999999932,0.010144598379892393,0.9779703131678269,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|6750.0
2026-01-05,2026-12-18,6775.0,6902.05,347,639.8,646.5,643.15,call,6.7000000000000455,0.010417476482935622,0.9815924254388189,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|6775.0
2026-01-05,2026-12-18,6800.0,6902.05,347,622.7,629.4,626.05,call,6.699999999999932,0.010702020605382848,0.9852145377098108,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|6800.0
2026-01-05,2026-12-18,6825.0,6902.05,347,605.8,612.5,609.15,call,6.7000000000000455,0.010998932939341781,0.9888366499808028,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|6825.0
2026-01-05,2026-12-18,6850.0,6902.05,347,589.1,595.8,592.45,call,6.699999999999932,0.011308971221199985,0.9924587622517947,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|6850.0
2026-01-05,2026-12-18,6875.0,6902.05,347,572.5,579.2,575.85,call,6.7000000000000455,0.011634974385690796,0.9960808745227867,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|6875.0
2026-01-05,2026-12-18,6900.0,6902.05,347,556.1,562.8,559.45,call,6.699999999999932,0.011976047904191494,0.9997029867937787,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|6900.0
2026-01-05,2026-12-18,6925.0,6902.05,347,539.8,546.5,543.15,call,6.7000000000000455,0.012335450612169835,1.0033250990647706,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|6925.0
2026-01-05,2026-12-18,6950.0,6902.05,347,523.8,530.5,527.15,call,6.7000000000000455,0.012709854880015263,1.0069472113357625,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|6950.0
2026-01-05,2026-12-18,6975.0,6902.05,347,508.0,514.6,511.3,call,6.600000000000023,0.012908273029532609,1.0105693236067546,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|6975.0
2026-01-05,2026-12-18,7000.0,6902.05,347,492.3,499.0,495.65,call,6.699999999999989,0.013517603147382203,1.0141914358777464,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|7000.0
2026-01-05,2026-12-18,7025.0,6902.05,347,476.9,483.5,480.2,call,6.600000000000023,0.013744273219491926,1.0178135481487385,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|7025.0
2026-01-05,2026-12-18,7050.0,6902.05,347,461.7,468.3,465.0,call,6.600000000000023,0.014193548387096824,1.0214356604197303,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|7050.0
2026-01-05,2026-12-18,7075.0,6902.05,347,446.7,453.3,450.0,call,6.600000000000023,0.014666666666666717,1.0250577726907224,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|7075.0
2026-01-05,2026-12-18,7100.0,6902.05,347,431.9,438.5,435.2,call,6.600000000000023,0.01516544117647064,1.0286798849617143,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|7100.0
2026-01-05,2026-12-18,7125.0,6902.05,347,417.2,423.8,420.5,call,6.600000000000023,0.01569560047562431,1.032301997232706,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|7125.0
2026-01-05,2026-12-18,7150.0,6902.05,347,402.8,409.4,406.1,call,6.599999999999966,0.016252154641713777,1.0359241095036982,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|7150.0
2026-01-05,2026-12-18,7175.0,6902.05,347,388.7,395.2,391.95,call,6.5,0.01658374792703151,1.03954622177469,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|7175.0
2026-01-05,2026-12-18,7200.0,6902.05,347,374.8,381.3,378.05,call,6.5,0.01719349292421637,1.043168334045682,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|7200.0
2026-01-05,2026-12-18,7225.0,6902.05,347,361.2,367.7,364.45,call,6.5,0.017835093977225956,1.046790446316674,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|7225.0
2026-01-05,2026-12-18,7250.0,6902.05,347,347.9,354.3,351.1,call,6.400000000000034,0.018228424950156745,1.050412558587666,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|7250.0
2026-01-05,2026-12-18,7275.0,6902.05,347,334.8,341.3,338.05,call,6.5,0.01922792486318592,1.0540346708586579,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|7275.0
2026-01-05,2026-12-18,7300.0,6902.05,347,322.1,328.5,325.3,call,6.399999999999977,0.019674146941284897,1.05765678312965,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|7300.0
2026-01-05,2026-12-18,7325.0,6902.05,347,309.6,315.9,312.75,call,6.2999999999999545,0.020143884892086187,1.0612788954006418,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|7325.0
2026-01-05,2026-12-18,7350.0,6902.05,347,297.4,303.7,300.54999999999995,call,6.300000000000011,0.0209615704541674,1.0649010076716339,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|7350.0
2026-01-05,2026-12-18,7375.0,6902.05,347,285.4,291.7,288.54999999999995,call,6.300000000000011,0.02183330445330103,1.0685231199426257,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|7375.0
2026-01-05,2026-12-18,7400.0,6902.05,347,273.8,280.1,276.95000000000005,call,6.300000000000011,0.022747788409460228,1.0721452322136176,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|7400.0
2026-01-05,2026-12-18,7425.0,6902.05,347,262.5,268.7,265.6,call,6.199999999999989,0.023343373493975857,1.0757673444846096,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|7425.0
2026-01-05,2026-12-18,7450.0,6902.05,347,251.5,257.6,254.55,call,6.100000000000023,0.02396385778825387,1.0793894567556015,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|7450.0
2026-01-05,2026-12-18,7475.0,6902.05,347,240.7,246.9,243.8,call,6.200000000000017,0.025430680885972178,1.0830115690265936,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|7475.0
2026-01-05,2026-12-18,7500.0,6902.05,347,230.3,236.4,233.35,call,6.099999999999994,0.02614098992929074,1.0866336812975854,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|7500.0
2026-01-05,2026-12-18,7525.0,6902.05,347,220.2,226.2,223.2,call,6.0,0.026881720430107527,1.0902557935685775,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|7525.0
2026-01-05,2026-12-18,7550.0,6902.05,347,210.4,216.4,213.4,call,6.0,0.028116213683223992,1.0938779058395693,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|7550.0
2026-01-05,2026-12-18,7575.0,6902.05,347,201.0,206.9,203.95,call,5.900000000000006,0.028928658985045385,1.0975000181105614,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|7575.0
2026-01-05,2026-12-18,7600.0,6902.05,347,191.9,197.8,194.85,call,5.900000000000006,0.030279702335129617,1.1011221303815533,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|7600.0
2026-01-05,2026-12-18,7625.0,6902.05,347,183.1,188.9,186.0,call,5.800000000000011,0.031182795698924792,1.1047442426525453,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|7625.0
2026-01-05,2026-12-18,7650.0,6902.05,347,174.6,180.3,177.45,call,5.700000000000017,0.03212172442941683,1.1083663549235372,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|7650.0
2026-01-05,2026-12-18,7675.0,6902.05,347,166.4,172.1,169.25,call,5.699999999999989,0.03367799113737069,1.111988467194529,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|7675.0
2026-01-05,2026-12-18,7700.0,6902.05,347,158.5,164.1,161.3,call,5.599999999999994,0.034717916924984465,1.1156105794655211,0.9506849315068493,9m_12m,2026-01-05|2026-12-18|call|7700.0
